ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097012;CALCO                                   ;2.709;2.718;5.427
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097013;CALOLZIOCORTE                           ;6.672;7.037;13.709
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097014;CARENNO                                 ;698;710;1.408
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097015;CASARGO                                 ;419;428;847
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097016;CASATENOVO                              ;6.326;6.640;12.966
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097017;CASSAGO BRIANZA                         ;2.199;2.136;4.335
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097018;CASSINA VALSASSINA                      ;273;254;527
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097019;CASTELLO DI BRIANZA                     ;1.328;1.270;2.598
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097020;CERNUSCO LOMBARDONE                     ;1.873;1.951;3.824
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097021;CESANA BRIANZA                          ;1.188;1.192;2.380
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097022;CIVATE                                  ;1.870;1.916;3.786
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097023;COLICO                                  ;3.915;4.012;7.927
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097024;COLLE BRIANZA                           ;890;847;1.737
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097025;CORTENOVA                               ;589;582;1.171
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097026;COSTA MASNAGA                           ;2.379;2.390;4.769
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097027;CRANDOLA VALSASSINA                     ;135;126;261
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097028;CREMELLA                                ;844;858;1.702
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097029;CREMENO                                 ;863;777;1.640
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097030;DERVIO                                  ;1.279;1.324;2.603
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097031;DOLZAGO                                 ;1.256;1.286;2.542
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097032;DORIO                                   ;148;160;308
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097033;ELLO                                    ;573;641;1.214
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097034;ERVE                                    ;337;355;692
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097035;ESINO LARIO                             ;373;384;757
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097036;GALBIATE                                ;4.153;4.336;8.489
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097037;GARBAGNATE MONASTERO                    ;1.275;1.223;2.498
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097038;GARLATE                                 ;1.364;1.340;2.704
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097039;IMBERSAGO                               ;1.239;1.216;2.455
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097040;INTROBIO                                ;986;967;1.953
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097042;LECCO                                   ;23.237;24.821;48.058
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097043;LIERNA                                  ;1.063;1.065;2.128
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097044;LOMAGNA                                 ;2.506;2.559;5.065
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097045;MALGRATE                                ;2.102;2.182;4.284
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097046;MANDELLO DEL LARIO                      ;5.001;5.189;10.190
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097047;MARGNO                                  ;188;183;371
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097048;MERATE                                  ;6.937;7.555;14.492
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097049;MISSAGLIA                               ;4.368;4.409;8.777
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097050;MOGGIO                                  ;233;242;475
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097051;MOLTENO                                 ;1.795;1.766;3.561
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097052;MONTE MARENZO                           ;951;948;1.899
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097053;MONTEVECCHIA                            ;1.344;1.346;2.690
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097054;MONTICELLO BRIANZA                      ;2.002;2.085;4.087
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097055;MORTERONE                               ;17;13;30
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097056;NIBIONNO                                ;1.797;1.837;3.634
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097057;OGGIONO                                 ;4.440;4.565;9.005
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097058;OLGIATE MOLGORA                         ;3.156;3.236;6.392
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097059;OLGINATE                                ;3.462;3.521;6.983
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097060;OLIVETO LARIO                           ;622;612;1.234
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097061;OSNAGO                                  ;2.345;2.442;4.787
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097062;PADERNO D'ADDA                          ;1.898;1.926;3.824
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097063;PAGNONA                                 ;169;166;335
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097064;PARLASCO                                ;67;66;133
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097065;PASTURO                                 ;978;959;1.937
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097067;PERLEDO                                 ;440;455;895
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097068;PESCATE                                 ;1.113;1.114;2.227
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097069;PREMANA                                 ;1.117;1.086;2.203
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097070;PRIMALUNA                               ;1.125;1.144;2.269
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097071;ROBBIATE                                ;3.109;3.204;6.313
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097072;ROGENO                                  ;1.580;1.513;3.093
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097074;SANTA MARIA HOE'                        ;1.105;1.061;2.166
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097075;SIRONE                                  ;1.143;1.167;2.310
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097076;SIRTORI                                 ;1.414;1.393;2.807
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097077;SUEGLIO                                 ;70;83;153
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097078;SUELLO                                  ;878;906;1.784
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097079;TACENO                                  ;284;251;535
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097082;VALGREGHENTINO                          ;1.715;1.719;3.434
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097083;VALMADRERA                              ;5.586;5.807;11.393
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097084;VARENNA                                 ;371;372;743
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097085;VENDROGNO                               ;141;147;288
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097086;VERCURAGO                               ;1.342;1.463;2.805
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097090;VIGANO'                                 ;1.052;1.044;2.096
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097091;VERDERIO;2.779;2.801;5.580
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097092;LA VALLETTA;2.322;2.332;4.654
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;097093;VALVARRONE;268;262;530
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108001;AGRATE BRIANZA;7.491;7.753;15.244
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108002;AICURZIO;1.051;1.054;2.105
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108003;ALBIATE;3.080;3.248;6.328
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108004;ARCORE;8.727;9.149;17.876
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108005;BARLASSINA;3.370;3.509;6.879
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108006;BELLUSCO;3.617;3.735;7.352
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108007;BERNAREGGIO;5.648;5.496;11.144
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108008;BESANA IN BRIANZA;7.641;7.846;15.487
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108009;BIASSONO;5.815;6.274;12.089
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108010;BOVISIO-MASCIAGO;8.296;8.651;16.947
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108011;BRIOSCO;3.022;3.044;6.066
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108012;BRUGHERIO;16.953;17.955;34.908
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108013;BURAGO DI MOLGORA;2.054;2.206;4.260
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108014;CAMPARADA;1.104;1.040;2.144
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108015;CARATE BRIANZA;8.650;9.014;17.664
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108016;CARNATE;3.717;3.753;7.470
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108017;CAVENAGO DI BRIANZA;3.668;3.684;7.352
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108018;CERIANO LAGHETTO;3.252;3.319;6.571
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108019;CESANO MADERNO;18.966;19.094;38.060
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108020;COGLIATE;4.175;4.323;8.498
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108021;CONCOREZZO;7.657;8.078;15.735
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108022;CORREZZANA;1.509;1.486;2.995
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108023;DESIO;20.501;21.247;41.748
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108024;GIUSSANO;12.926;13.087;26.013
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108025;LAZZATE;3.847;3.893;7.740
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108026;LESMO;4.255;4.279;8.534
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108027;LIMBIATE;17.031;17.288;34.319
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108028;LISSONE;22.581;23.453;46.034
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108029;MACHERIO;3.664;3.771;7.435
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108030;MEDA;11.289;11.745;23.034
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108031;MEZZAGO;2.228;2.202;4.430
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108032;MISINTO;2.797;2.781;5.578
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108033;MONZA;59.912;64.928;124.840
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108034;MUGGIO';11.597;12.059;23.656
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108035;NOVA MILANESE;11.397;11.920;23.317
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108036;ORNAGO;2.558;2.629;5.187
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108037;RENATE;2.021;2.042;4.063
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108038;RONCO BRIANTINO;1.727;1.768;3.495
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108039;SEREGNO;21.762;23.368;45.130
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108040;SEVESO;11.434;11.840;23.274
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108041;SOVICO;4.072;4.244;8.316
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108042;SULBIATE;2.190;2.138;4.328
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108043;TRIUGGIO;4.328;4.343;8.671
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108044;USMATE VELATE;5.135;5.236;10.371
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108045;VAREDO;6.603;6.959;13.562
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108046;VEDANO AL LAMBRO;3.587;3.888;7.475
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108047;VEDUGGIO CON COLZANO;2.173;2.144;4.317
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108048;VERANO BRIANZA;4.484;4.605;9.089
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108049;VILLASANTA;6.765;7.245;14.010
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108050;VIMERCATE;12.514;13.445;25.959
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108051;BUSNAGO;3.333;3.396;6.729
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108052;CAPONAGO;2.553;2.602;5.155
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108053;CORNATE D'ADDA;5.296;5.302;10.598
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108054;LENTATE SUL SEVESO;7.906;7.966;15.872
2019;030;LOMBARDIA            ;324;ATS DELLA BRIANZA;108055;RONCELLO;2.373;2.367;4.740
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016001;ADRARA SAN MARTINO                      ;1.145;1.040;2.185
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016002;ADRARA SAN ROCCO                        ;417;392;809
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016003;ALBANO SANT'ALESSANDRO                  ;4.163;4.152;8.315
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016004;ALBINO                                  ;8.750;9.018;17.768
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016005;ALME'                                   ;2.685;2.848;5.533
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016006;ALMENNO SAN BARTOLOMEO                  ;3.156;3.197;6.353
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016007;ALMENNO SAN SALVATORE                   ;2.751;2.909;5.660
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016008;ALZANO LOMBARDO                         ;6.621;6.911;13.532
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016009;AMBIVERE                                ;1.224;1.155;2.379
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016010;ANTEGNATE                               ;1.621;1.588;3.209
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016011;ARCENE                                  ;2.432;2.385;4.817
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016012;ARDESIO                                 ;1.729;1.707;3.436
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016013;ARZAGO D'ADDA                           ;1.364;1.346;2.710
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016014;AVERARA                                 ;96;86;182
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016015;AVIATICO                                ;311;248;559
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016016;AZZANO SAN PAOLO                        ;3.677;3.883;7.560
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016017;AZZONE                                  ;196;190;386
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016018;BAGNATICA                               ;2.177;2.181;4.358
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016019;BARBATA                                 ;344;345;689
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016020;BARIANO                                 ;2.167;2.026;4.193
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016021;BARZANA                                 ;1.036;951;1.987
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016022;BEDULITA                                ;342;369;711
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016023;BERBENNO                                ;1.218;1.250;2.468
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016024;BERGAMO                                 ;57.164;63.619;120.783
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016025;BERZO SAN FERMO                         ;714;685;1.399
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016026;BIANZANO                                ;290;299;589
2019;030;LOMBARDIA            ;325;ATS DI BERGAMO;016027;BLELLO                                  ;35;41;76
